workload,cycles,cache-misses,instructions,stalled-cycles-backend,branch-misses,context-switches,iTLB-load-misses,IpNReturn,IpMispredict,BpTkBranch
503.bwaves_r,1005277898281,3020301884,1768881762548,767394002997,136773200,25185,73165,424.88,12977.42,1.57
503.bwaves_r,1013341499989,3045762358,1783240565914,773578280566,137413246,25378,73639,424.96,13020.89,1.57
503.bwaves_r,1021410323608,3071186048,1797633995124,779758835250,138054160,25585,74026,425.02,13065.61,1.57
503.bwaves_r,1029479284795,3096662007,1812028769855,785941025386,138692560,25780,74338,425.15,13109.48,1.57
503.bwaves_r,1037547383570,3122258471,1826402659462,792093547838,139352617,25981,74767,425.33,13152.5,1.57
503.bwaves_r,1045610774278,3147265799,1840633200389,798234371639,139980392,26208,75424,425.49,13195.01,1.57
503.bwaves_r,1053606736661,3172361264,1854781294813,804236372047,140624583,26411,76101,425.66,13236.55,1.57
503.bwaves_r,1061673301707,3197887103,1869170597380,810396390253,141271006,26608,76649,425.68,13277.29,1.57
503.bwaves_r,1069709906225,3223179254,1883426878118,816488444436,141916227,26804,77333,425.83,13317.33,1.57
503.bwaves_r,1077763684468,3248848619,1897722822456,822615631249,142578886,27003,77856,425.99,13357.79,1.57
503.bwaves_r,1085832782465,3274356202,1912165942148,828787792005,143224203,27201,78271,426.17,13398.97,1.57
503.bwaves_r,1093891401777,3299184399,1926429503227,834967760751,143848838,27397,78661,425.95,13437.05,1.57
503.bwaves_r,1101915031512,3324876896,1940258181837,841121815957,144484891,27605,79359,425.92,13474.35,1.57
503.bwaves_r,1109821579952,3349897681,1954435906523,847199265307,145173688,27805,79981,425.88,13504.44,1.57
503.bwaves_r,1117758471106,3376580847,1966365802240,852763239787,146558364,28008,82034,423.18,13460.01,1.57
503.bwaves_r,1125774800121,3399836703,1979234376560,859013500834,147595019,28211,82925,421.95,13454.72,1.57
503.bwaves_r,1133787168248,3422985852,1992621259802,865175203229,148691977,28414,83437,421.52,13446.19,1.57
503.bwaves_r,1141856640752,3446155210,2006742236557,871398827300,149796559,28611,83907,421.46,13440.6,1.57
503.bwaves_r,1149925845472,3470057895,2020581835232,877663880981,150848015,28811,84234,421.52,13439.6,1.57
503.bwaves_r,1157995654985,3494381467,2035493331452,883811427305,152016325,29013,84447,422.01,13434.16,1.57
503.bwaves_r,1166062301176,3518149657,2049765422197,890016504218,153105400,29210,84844,422.17,13432.91,1.57
503.bwaves_r,1174131370056,3541814261,2064338823601,896215496328,154226498,29411,85293,422.55,13430.24,1.57
503.bwaves_r,1182200518219,3566265701,2078971874284,902383751592,155375088,29616,85657,423.01,13426.22,1.57
503.bwaves_r,1190268691802,3590222194,2093188868932,908558137090,156459283,29816,86245,423.15,13423.29,1.57
503.bwaves_r,1198338171815,3614239831,2107386125075,914759452871,157557733,30015,86655,423.29,13421.93,1.57
503.bwaves_r,1206407108589,3638245720,2121548781533,920955308447,158635928,30214,87117,423.16,13421.08,1.57
503.bwaves_r,1214476610646,3662425728,2135794296623,927152818256,159726285,30412,87475,423.41,13418.37,1.57
503.bwaves_r,1222540303997,3686539789,2149974654766,933341761448,160805948,30617,87884,423.46,13417.45,1.57
503.bwaves_r,1230595790582,3710672871,2164166572031,939522538879,161894908,30818,88288,423.71,13414.44,1.57
503.bwaves_r,1238653314495,3734770051,2178170099336,945676464106,163034965,31015,88971,423.96,13413.02,1.57
503.bwaves_r,1246683534203,3758481575,2192452179039,951903173325,164125648,31213,89398,424.04,13407.27,1.57
503.bwaves_r,1254746612322,3782486458,2206858246594,958087358450,165233471,31413,89851,424.18,13405.73,1.57
503.bwaves_r,1262815719987,3806781287,2221444452175,964244016557,166373852,31610,90231,424.5,13403.4,1.57
503.bwaves_r,1270884746854,3831103821,2235729673865,970443491600,167460788,31814,90529,424.93,13398.66,1.57
503.bwaves_r,1278924266774,3855215806,2249915449093,976643410447,168559997,32016,90998,425.04,13396.52,1.57
503.bwaves_r,1286937910331,3879423801,2264112731513,982842113132,169635543,32216,91358,425.13,13393.41,1.57
503.bwaves_r,1295007380517,3903583490,2278295958487,989043363722,170715731,32420,91648,425.24,13390.21,1.57
503.bwaves_r,1303076929068,3927583769,2292620899800,995260611446,171799481,32626,91929,425.36,13388.23,1.57
503.bwaves_r,1311136457638,3951586482,2306679039175,1001388055916,172875123,32823,92494,425.46,13384.93,1.57
503.bwaves_r,1319203996696,3975715588,2321122157842,1007555773767,173979970,33022,92785,425.56,13383.39,1.57
503.bwaves_r,1327191115832,4002942670,2333812184428,1013211363552,175604602,33231,94654,423.57,13332.32,1.57
503.bwaves_r,1335160877560,4026494662,2346590690448,1019447858628,176619234,33429,95588,422.7,13330.03,1.57
503.bwaves_r,1343164579737,4050011878,2360219709674,1025629392926,177717999,33636,96215,422.13,13323.28,1.57
503.bwaves_r,1351233390760,4073543745,2373934077778,1031864360691,178819833,33835,96634,421.98,13318.54,1.57
503.bwaves_r,1359268011210,4097243708,2388299378403,1038060905924,179936336,34034,97160,422.01,13315.76,1.57
503.bwaves_r,1367318032942,4121229156,2402688900855,1044243034895,181059477,34234,97465,422.21,13314.54,1.57
503.bwaves_r,1375355717513,4145145104,2417083153216,1050433589603,182166086,34437,97929,422.32,13313.24,1.57
503.bwaves_r,1383421382330,4169096391,2431439354992,1056618672992,183277604,34642,98431,422.58,13312.01,1.57
503.bwaves_r,1391488152190,4192788508,2446290217235,1062781694704,184409986,34840,98726,422.93,13307.9,1.57
503.bwaves_r,1399549988291,4216697802,2460792360682,1068957761458,185522321,35046,99043,423.13,13306.55,1.57
503.bwaves_r,1407615610690,4240750587,2474971135465,1075170142932,186601746,35250,99354,423.24,13305.2,1.57
503.bwaves_r,1415653864865,4265031863,2488998276387,1081370362562,187674669,35455,99746,422.89,13305.46,1.57
503.bwaves_r,1423719182412,4289065788,2503359118028,1087537213688,188781531,35657,100267,423,13303.2,1.57
503.bwaves_r,1431786285153,4313167627,2517729508923,1093709511496,189875360,35856,100680,423.1,13302.08,1.57
503.bwaves_r,1439838421991,4336576679,2531875346518,1099893002726,190949546,36049,101244,423.2,13300.29,1.57
503.bwaves_r,1447896517246,4360881588,2546264769236,1105991120966,192057653,36256,101549,423.31,13299.11,1.57
503.bwaves_r,1455963308921,4385315398,2560705085846,1112174151051,193166777,36454,101844,423.41,13298.51,1.57
503.bwaves_r,1464019838535,4409433735,2575077528154,1118361465786,194260573,36654,102143,423.51,13297.11,1.57
503.bwaves_r,1472087408277,4433560219,2589438905185,1124549201941,195361631,36854,102451,423.99,13294,1.57
503.bwaves_r,1480145937529,4457405276,2604118369565,1130723626707,196484829,37056,102828,424.15,13293.43,1.57
503.bwaves_r,1488213317658,4482159680,2618870262047,1136867167271,197633662,37257,103059,424.24,13292.17,1.57
503.bwaves_r,1496273200710,4506361051,2633234250244,1143048325532,198734660,37461,103418,424.34,13291.58,1.57
503.bwaves_r,1504316465021,4530661557,2647515371911,1149227317675,199860869,37660,103829,424.44,13290.73,1.57
503.bwaves_r,1512360426360,4554817775,2661852111327,1155412318032,200959092,37867,104126,424.68,13289.74,1.57
503.bwaves_r,1520429759537,4579016419,2676215614868,1161594242363,202046799,38067,104421,424.79,13288.19,1.57
503.bwaves_r,1528498007046,4603147746,2690559211628,1167776617496,203146569,38270,104726,424.92,13286.37,1.57
503.bwaves_r,1536561596388,4627318463,2704897046818,1173958702697,204244748,38475,105047,425.14,13284.35,1.57
503.bwaves_r,1544629704826,4651444206,2719178098926,1180120080604,205336890,38675,105555,425.07,13284.92,1.57
503.bwaves_r,1552698150212,4675177291,2733316531254,1186208731240,206422021,38876,106297,425.13,13284.39,1.57
503.bwaves_r,1560767607140,4699017216,2747103113895,1192464561482,207441828,39075,106614,425.04,13282.19,1.57
503.bwaves_r,1568794178853,4723236755,2761343176342,1198627000900,208542989,39275,107085,425.11,13281.4,1.57
503.bwaves_r,1576859725637,4747225859,2775657463122,1204814679383,209642861,39475,107477,425.2,13280.41,1.57
503.bwaves_r,1584927410607,4771288835,2790040093630,1211001207179,210732364,39680,107848,425.29,13279.96,1.57
503.bwaves_r,1592991316291,4794818215,2803968920441,1217236303446,211771788,39881,108297,425.14,13280.19,1.57
503.bwaves_r,1601060409690,4818940797,2818171637159,1223439865565,212857528,40082,108782,425.23,13279.65,1.57
503.bwaves_r,1609128484906,4843125987,2832445991946,1229611468625,213954225,40284,109104,425.15,13278.95,1.57
503.bwaves_r,1617186407223,4867152114,2846800869128,1235792630555,215056282,40491,109480,425.23,13278.7,1.57
503.bwaves_r,1625216202099,4891011981,2861001646528,1241915721787,216141273,40699,110079,425.32,13277.32,1.57
503.bwaves_r,1633261943773,4914280678,2875011754587,1248016072465,217208766,40898,110782,425.35,13276.68,1.57
503.bwaves_r,1641234812839,4937851669,2888528512089,1254111602570,218231793,41096,111396,425.25,13278.34,1.57
503.bwaves_r,1649286200230,4961959034,2902811080248,1260252563099,219334576,41293,111885,425.18,13276.78,1.57
503.bwaves_r,1657302312399,4989197090,2915835010083,1265942886468,220996199,41501,113743,425.27,13275.46,1.57
503.bwaves_r,1665304701094,5013030994,2928049900580,1272100701209,222157806,41700,114596,423.16,13229.36,1.57
503.bwaves_r,1673178649758,5037003002,2941289421706,1278316138444,223468245,41905,115412,422.59,13212.5,1.57
503.bwaves_r,1681239353217,5061467822,2955228495592,1284485709173,224851853,42101,116043,422.44,13191.8,1.57
503.bwaves_r,1686741482165,5081449905,2965965353224,1289089711844,225998162,42258,116927,422.16,13173.1,1.57
507.cactuBSSN_r,7829698498,16919484,10486371459,5322861532,863497,194,1859,243.17,12740.84,1.57
507.cactuBSSN_r,15890352146,32439021,21584256098,10995049115,1139181,401,2113,293.19,19310.14,1.57
507.cactuBSSN_r,23914710351,46258591,31954894623,16869734601,1252220,599,2382,326.31,25830.16,1.57
507.cactuBSSN_r,31997010733,65107297,43050994308,22755225940,1402845,804,2752,342.01,31066.34,1.57
507.cactuBSSN_r,40033505303,81136897,54039624794,28490979601,1546764,1008,3212,360.06,35346.49,1.57
507.cactuBSSN_r,48108253066,95440253,65159602288,34258942241,1690445,1209,3573,373.17,38985.15,1.57
507.cactuBSSN_r,56182039426,109162040,76202974960,40150363324,1782006,1411,3659,383.95,43266.25,1.57
507.cactuBSSN_r,64250047289,127119371,86993542568,45998250123,1938712,1610,4232,392.59,45920.65,1.57
507.cactuBSSN_r,72237963274,142992902,97643722391,51722365860,2086696,1816,4789,395.77,47594.44,1.57
507.cactuBSSN_r,80300936616,158259766,108707197617,57502879599,2234107,2011,5177,394.59,50091.57,1.57
507.cactuBSSN_r,88366503992,171821842,119952737660,63298117130,2328564,2215,5465,398.65,52228.23,1.57
507.cactuBSSN_r,96404544981,188811041,130836391131,69070139055,2467694,2417,5891,403.58,53723.27,1.57
507.cactuBSSN_r,104446743316,205604830,141771538026,74826737242,2606690,2615,6202,407.8,55083.66,1.57
507.cactuBSSN_r,112433713179,220177565,152493659741,80556910607,2728590,2821,6539,405.15,56628.56,1.57
507.cactuBSSN_r,120495409429,234671561,163373459265,86409113860,2870092,3024,6833,407.13,57646.94,1.57
507.cactuBSSN_r,128561635792,250946776,174483337629,92181627619,3009656,3225,6885,409.88,58676.06,1.57
507.cactuBSSN_r,136536743411,268451520,185299059363,97876811619,3152625,3426,7365,412.34,59627.14,1.57
507.cactuBSSN_r,144566152794,283016937,195639203485,103742482646,3271831,3626,7890,413.22,60830.28,1.57
507.cactuBSSN_r,152559372929,298022042,206440095125,109484154789,3425368,3833,8586,412.56,61449.67,1.57
507.cactuBSSN_r,160517730082,314163854,217353148262,115103138040,3575606,4033,9294,414.16,62007.72,1.57
507.cactuBSSN_r,168568799668,331925076,228383646841,120865358074,3719208,4233,9682,415.99,62629.59,1.57
507.cactuBSSN_r,176574718524,345452954,239471663808,126742866642,3809677,4429,9691,417.46,63922.59,1.57
507.cactuBSSN_r,184490069286,359601696,250247605426,132389568458,3953733,4635,10219,419.04,64312,1.57
507.cactuBSSN_r,192473462702,375787226,260951162213,138217861204,4114810,4835,10830,420.52,64760.94,1.57
507.cactuBSSN_r,200463748493,394077417,272029496117,144031787220,4261689,5030,11041,418.36,65401.12,1.57
507.cactuBSSN_r,208524375836,408211796,283134982803,149830659880,4361151,5228,11281,418.84,65764.91,1.57
507.cactuBSSN_r,216585251322,422448221,294094712301,155612514958,4501413,5430,11691,420.1,66175.2,1.57
507.cactuBSSN_r,224576973979,437987005,304899787177,161292803432,4642679,5633,12089,421.23,66512.34,1.57
507.cactuBSSN_r,232613216691,456801384,315688413623,167148931090,4765015,5834,12524,421.07,67186.87,1.57
507.cactuBSSN_r,240631258410,470950343,326441308527,172927953619,4912022,6035,13161,420.63,67450.2,1.57
507.cactuBSSN_r,248691262569,485134773,337569776373,178677247262,5056784,6234,13560,421.65,67719.82,1.57
507.cactuBSSN_r,256720446086,499576041,348564121485,184398470923,5200178,6438,14058,422.63,68016.69,1.57
507.cactuBSSN_r,264792745679,518855224,359030640286,190393431217,5311787,6633,14187,423.85,68949.95,1.57
507.cactuBSSN_r,272776435368,533756365,369958861386,196181422969,5457042,6837,14550,424.8,69141.16,1.57
507.cactuBSSN_r,280629174967,548465622,380685283527,201695819805,5606206,7036,15289,425.53,69264.2,1.57
507.cactuBSSN_r,288627850577,562957014,391640172873,207368447057,5752523,7239,16052,423.68,69575.94,1.57
507.cactuBSSN_r,296633020145,581080010,402610208584,213196726681,5846895,7438,16383,423.95,69843.04,1.57
507.cactuBSSN_r,304556061139,595673042,413395459880,218867082862,5993706,7640,17238,424.67,69936.57,1.57
507.cactuBSSN_r,312551578376,609974554,424180212980,224565695609,6139640,7839,17878,425.5,70067.29,1.57
507.cactuBSSN_r,320481417800,624557174,435092104141,230259737314,6266222,8044,18264,424.81,70410.84,1.57
507.cactuBSSN_r,328430783438,642518818,445816243650,236124946189,6408307,8244,18676,424.87,70447.56,1.57
507.cactuBSSN_r,336433848524,658239607,456868438469,241866751432,6552289,8448,18995,425.22,70462.68,1.57
507.cactuBSSN_r,344479868841,672564688,467800018663,247646642220,6692734,8649,19339,425.86,70600.39,1.57
507.cactuBSSN_r,352531707857,687694391,478433685534,253590965018,6811747,8849,19729,426.51,71271.39,1.57
507.cactuBSSN_r,360538512292,706031737,489256880376,259226660320,6958742,9053,20290,427.3,71380.87,1.57
507.cactuBSSN_r,368548439940,721734112,500205398445,264914260013,7105186,9252,20854,427.9,71464.39,1.57
507.cactuBSSN_r,376577124398,736017290,511225274500,270629883027,7248414,9450,21284,426.39,71693.58,1.57
507.cactuBSSN_r,384603707225,750046086,522010208816,276488452562,7355265,9652,21678,426.64,71904.16,1.57
507.cactuBSSN_r,392555242365,767514367,532599065121,282238172287,7503270,9853,22293,427.22,72006.54,1.57
507.cactuBSSN_r,400530936388,783597915,543264449428,287899039190,7655920,10062,23162,427.93,72114.03,1.57
507.cactuBSSN_r,408529297557,798987910,554293927686,293671873104,7807089,10265,23584,426.55,72333.58,1.57
507.cactuBSSN_r,416435160073,812628347,565532715002,299454545328,7903609,10468,23802,426.95,72347.01,1.57
507.cactuBSSN_r,424377654056,829423659,576348633205,305085807142,8050401,10669,24577,427.44,72422.96,1.57
507.cactuBSSN_r,432394629944,846161433,587208105757,310848369253,8189803,10869,24869,427.94,72545.92,1.57
507.cactuBSSN_r,440350559849,860711829,598010991785,316639254385,8311258,11073,25259,428.45,73036.16,1.57
507.cactuBSSN_r,448310484896,875106540,608898948037,322486810052,8453073,11273,25610,428.91,73064.17,1.57
507.cactuBSSN_r,456299535093,891235603,619818484851,328186749810,8598823,11470,26110,429.47,73141.64,1.57
507.cactuBSSN_r,464261299942,908803968,630784915444,333926400864,8747857,11669,26805,428.38,73337.82,1.57
507.cactuBSSN_r,472272433115,922958920,641277880636,339883968171,8862195,11867,27050,428.24,73337.89,1.57
507.cactuBSSN_r,480175941007,937846179,652166333727,345641117105,9010156,12071,27512,428.6,73304.68,1.57
507.cactuBSSN_r,488192143724,953879264,663165979163,351373846358,9157572,12274,27990,429,73346.4,1.57
507.cactuBSSN_r,496234576615,971587821,674220257448,357154389201,9300055,12480,28216,429.14,73605.37,1.57
507.cactuBSSN_r,504237021507,985218568,685226870050,363049733400,9392000,12678,28432,429.21,73580.7,1.57
507.cactuBSSN_r,512197229053,999549792,695976900184,368868561719,9550628,12875,28814,429.17,73585.97,1.57
507.cactuBSSN_r,520239519892,1015884327,706826469443,374668457896,9699806,13076,29284,429.14,73616.39,1.57
507.cactuBSSN_r,528241221475,1034645382,717769385941,380373470659,9849051,13279,29766,429.39,74035.95,1.57
507.cactuBSSN_r,536187139637,1048208904,729014846653,386190278800,9943630,13481,29984,429.69,74017.18,1.57
507.cactuBSSN_r,544161354779,1062479402,739986868089,391969290118,10085135,13679,30317,430.04,74012.97,1.57
507.cactuBSSN_r,552085349498,1078645801,750903244294,397733155394,10225365,13878,30532,429.17,74150.87,1.57
507.cactuBSSN_r,560077153234,1097062579,761853666297,403516345065,10350343,14083,30807,429.23,74148.1,1.57
507.cactuBSSN_r,568089243189,1111241628,772600353798,409351224736,10493040,14283,31291,429.57,74176.32,1.57
507.cactuBSSN_r,576135707185,1125523867,783689464794,415100808234,10639686,14489,31895,429.89,74221.22,1.57
507.cactuBSSN_r,584109841024,1140703163,794380442475,420682267643,10786939,14692,32611,430.35,74621.78,1.57
507.cactuBSSN_r,592049810793,1159499941,804551682337,426531774973,10901478,14900,33024,430.75,74651.66,1.57
